f	pi	p0
0.02564	4338.0	5070.0
0.05128	1459.0	2599.0
0.07692	916.0	1694.0
0.10256	596.0	1237.0
0.12821	413.0	905.0
0.15385	313.0	829.0
0.17949	316.0	732.0
0.20513	223.0	609.0
0.23077	216.0	531.0
0.25641	187.0	533.0
0.28205	145.0	409.0
0.30769	133.0	376.0
0.33333	119.0	418.0
0.35897	127.0	375.0
0.38462	122.0	309.0
0.41026	89.0	306.0
0.4359	102.0	298.0
0.46154	112.0	260.0
0.48718	73.0	271.0
0.51282	79.0	239.0
0.53846	61.0	242.0
0.5641	74.0	229.0
0.58974	75.0	186.0
0.61538	41.0	189.0
0.64103	60.0	180.0
0.66667	51.0	224.0
0.69231	50.0	208.0
0.71795	54.0	174.0
0.74359	27.0	181.0
0.76923	35.0	154.0
0.79487	42.0	136.0
0.82051	35.0	121.0
0.84615	36.0	171.0
0.87179	38.0	135.0
0.89744	37.0	153.0
0.92308	40.0	138.0
0.94872	40.0	160.0
0.97436	49.0	148.0
1.0	40.0	119.0
