f	pi	p0
0.02564	4336.0	5149.0
0.05128	1472.0	2493.0
0.07692	972.0	1730.0
0.10256	595.0	1276.0
0.12821	389.0	1026.0
0.15385	343.0	905.0
0.17949	309.0	741.0
0.20513	204.0	542.0
0.23077	226.0	571.0
0.25641	180.0	517.0
0.28205	148.0	413.0
0.30769	111.0	354.0
0.33333	119.0	392.0
0.35897	109.0	342.0
0.38462	97.0	295.0
0.41026	96.0	335.0
0.4359	116.0	338.0
0.46154	95.0	241.0
0.48718	76.0	313.0
0.51282	77.0	245.0
0.53846	81.0	237.0
0.5641	65.0	234.0
0.58974	66.0	221.0
0.61538	49.0	157.0
0.64103	49.0	173.0
0.66667	34.0	221.0
0.69231	38.0	192.0
0.71795	55.0	174.0
0.74359	32.0	179.0
0.76923	45.0	166.0
0.79487	38.0	160.0
0.82051	45.0	138.0
0.84615	26.0	156.0
0.87179	55.0	140.0
0.89744	37.0	156.0
0.92308	42.0	143.0
0.94872	41.0	153.0
0.97436	50.0	142.0
1.0	33.0	100.0
