f	pi	p0
0.02564	4333.0	5061.0
0.05128	1474.0	2578.0
0.07692	964.0	1728.0
0.10256	629.0	1246.0
0.12821	414.0	978.0
0.15385	322.0	830.0
0.17949	273.0	701.0
0.20513	231.0	557.0
0.23077	197.0	568.0
0.25641	194.0	499.0
0.28205	146.0	456.0
0.30769	124.0	411.0
0.33333	126.0	401.0
0.35897	136.0	326.0
0.38462	106.0	325.0
0.41026	94.0	339.0
0.4359	78.0	324.0
0.46154	87.0	255.0
0.48718	68.0	265.0
0.51282	92.0	232.0
0.53846	70.0	233.0
0.5641	84.0	247.0
0.58974	70.0	178.0
0.61538	55.0	174.0
0.64103	48.0	194.0
0.66667	25.0	210.0
0.69231	38.0	203.0
0.71795	74.0	200.0
0.74359	47.0	198.0
0.76923	34.0	151.0
0.79487	40.0	144.0
0.82051	31.0	120.0
0.84615	33.0	151.0
0.87179	47.0	149.0
0.89744	34.0	115.0
0.92308	42.0	144.0
0.94872	36.0	127.0
0.97436	53.0	150.0
1.0	37.0	127.0
