f	pi	p0
0.02564	4321.0	5241.0
0.05128	1400.0	2585.0
0.07692	993.0	1677.0
0.10256	583.0	1206.0
0.12821	480.0	907.0
0.15385	333.0	844.0
0.17949	282.0	676.0
0.20513	245.0	543.0
0.23077	187.0	531.0
0.25641	167.0	508.0
0.28205	163.0	393.0
0.30769	122.0	384.0
0.33333	88.0	386.0
0.35897	110.0	415.0
0.38462	107.0	308.0
0.41026	101.0	337.0
0.4359	97.0	329.0
0.46154	82.0	273.0
0.48718	83.0	289.0
0.51282	92.0	263.0
0.53846	58.0	249.0
0.5641	79.0	219.0
0.58974	78.0	190.0
0.61538	54.0	184.0
0.64103	55.0	188.0
0.66667	32.0	226.0
0.69231	49.0	204.0
0.71795	53.0	194.0
0.74359	50.0	187.0
0.76923	40.0	158.0
0.79487	40.0	126.0
0.82051	33.0	124.0
0.84615	46.0	159.0
0.87179	43.0	140.0
0.89744	31.0	147.0
0.92308	41.0	130.0
0.94872	56.0	155.0
0.97436	49.0	155.0
1.0	40.0	107.0
