f	pi	p0
0.02564	4299.0	5148.0
0.05128	1432.0	2472.0
0.07692	950.0	1657.0
0.10256	621.0	1292.0
0.12821	400.0	951.0
0.15385	348.0	862.0
0.17949	291.0	752.0
0.20513	230.0	613.0
0.23077	192.0	566.0
0.25641	176.0	486.0
0.28205	150.0	454.0
0.30769	113.0	347.0
0.33333	97.0	415.0
0.35897	139.0	344.0
0.38462	94.0	321.0
0.41026	92.0	331.0
0.4359	83.0	323.0
0.46154	100.0	253.0
0.48718	71.0	312.0
0.51282	76.0	244.0
0.53846	58.0	243.0
0.5641	61.0	216.0
0.58974	80.0	197.0
0.61538	51.0	190.0
0.64103	53.0	190.0
0.66667	46.0	240.0
0.69231	37.0	194.0
0.71795	56.0	155.0
0.74359	36.0	218.0
0.76923	31.0	153.0
0.79487	51.0	117.0
0.82051	45.0	133.0
0.84615	42.0	142.0
0.87179	41.0	140.0
0.89744	27.0	149.0
0.92308	43.0	138.0
0.94872	50.0	158.0
0.97436	48.0	145.0
1.0	31.0	97.0
