f	pi	p0
0.02564	4345.0	5153.0
0.05128	1422.0	2433.0
0.07692	970.0	1662.0
0.10256	588.0	1256.0
0.12821	422.0	934.0
0.15385	328.0	822.0
0.17949	291.0	715.0
0.20513	209.0	584.0
0.23077	201.0	563.0
0.25641	194.0	522.0
0.28205	150.0	385.0
0.30769	116.0	350.0
0.33333	109.0	352.0
0.35897	116.0	340.0
0.38462	104.0	314.0
0.41026	85.0	315.0
0.4359	96.0	343.0
0.46154	92.0	254.0
0.48718	73.0	281.0
0.51282	92.0	260.0
0.53846	103.0	233.0
0.5641	78.0	225.0
0.58974	81.0	199.0
0.61538	46.0	168.0
0.64103	61.0	168.0
0.66667	34.0	203.0
0.69231	43.0	194.0
0.71795	43.0	151.0
0.74359	27.0	181.0
0.76923	31.0	131.0
0.79487	45.0	151.0
0.82051	42.0	144.0
0.84615	31.0	151.0
0.87179	39.0	128.0
0.89744	36.0	153.0
0.92308	47.0	130.0
0.94872	39.0	135.0
0.97436	52.0	167.0
1.0	32.0	115.0
