f	pi	p0
0.02564	4416.0	5148.0
0.05128	1542.0	2556.0
0.07692	959.0	1699.0
0.10256	597.0	1237.0
0.12821	424.0	959.0
0.15385	308.0	776.0
0.17949	262.0	749.0
0.20513	229.0	582.0
0.23077	177.0	546.0
0.25641	184.0	503.0
0.28205	163.0	371.0
0.30769	106.0	342.0
0.33333	119.0	388.0
0.35897	127.0	355.0
0.38462	112.0	311.0
0.41026	97.0	336.0
0.4359	89.0	336.0
0.46154	89.0	272.0
0.48718	72.0	271.0
0.51282	83.0	224.0
0.53846	91.0	256.0
0.5641	82.0	237.0
0.58974	76.0	187.0
0.61538	46.0	185.0
0.64103	58.0	189.0
0.66667	39.0	191.0
0.69231	46.0	174.0
0.71795	59.0	182.0
0.74359	36.0	161.0
0.76923	29.0	159.0
0.79487	42.0	150.0
0.82051	40.0	144.0
0.84615	44.0	162.0
0.87179	41.0	117.0
0.89744	37.0	155.0
0.92308	38.0	113.0
0.94872	39.0	163.0
0.97436	44.0	165.0
1.0	38.0	120.0
