f	pi	p0
0.02564	4461.0	5159.0
0.05128	1507.0	2514.0
0.07692	983.0	1662.0
0.10256	626.0	1224.0
0.12821	466.0	975.0
0.15385	337.0	769.0
0.17949	270.0	734.0
0.20513	210.0	584.0
0.23077	212.0	529.0
0.25641	185.0	497.0
0.28205	153.0	422.0
0.30769	138.0	377.0
0.33333	100.0	392.0
0.35897	139.0	340.0
0.38462	117.0	338.0
0.41026	107.0	309.0
0.4359	95.0	327.0
0.46154	79.0	236.0
0.48718	89.0	252.0
0.51282	89.0	257.0
0.53846	65.0	249.0
0.5641	67.0	208.0
0.58974	76.0	220.0
0.61538	45.0	157.0
0.64103	61.0	199.0
0.66667	37.0	208.0
0.69231	51.0	192.0
0.71795	32.0	188.0
0.74359	42.0	161.0
0.76923	42.0	150.0
0.79487	43.0	128.0
0.82051	29.0	109.0
0.84615	38.0	173.0
0.87179	39.0	138.0
0.89744	39.0	153.0
0.92308	34.0	147.0
0.94872	53.0	150.0
0.97436	39.0	154.0
1.0	47.0	112.0
