f	pi	p0
0.02564	4393.0	5173.0
0.05128	1440.0	2643.0
0.07692	921.0	1704.0
0.10256	643.0	1261.0
0.12821	411.0	1029.0
0.15385	336.0	833.0
0.17949	282.0	705.0
0.20513	222.0	615.0
0.23077	186.0	542.0
0.25641	185.0	492.0
0.28205	162.0	462.0
0.30769	119.0	371.0
0.33333	96.0	363.0
0.35897	144.0	355.0
0.38462	109.0	303.0
0.41026	84.0	303.0
0.4359	102.0	341.0
0.46154	98.0	238.0
0.48718	76.0	261.0
0.51282	87.0	223.0
0.53846	58.0	259.0
0.5641	87.0	211.0
0.58974	65.0	174.0
0.61538	52.0	184.0
0.64103	65.0	166.0
0.66667	30.0	223.0
0.69231	47.0	185.0
0.71795	61.0	188.0
0.74359	44.0	183.0
0.76923	34.0	133.0
0.79487	45.0	145.0
0.82051	50.0	139.0
0.84615	40.0	171.0
0.87179	47.0	140.0
0.89744	26.0	142.0
0.92308	42.0	131.0
0.94872	52.0	166.0
0.97436	46.0	164.0
1.0	48.0	109.0
