f	pi	p0
0.02564	4278.0	5077.0
0.05128	1533.0	2569.0
0.07692	904.0	1724.0
0.10256	614.0	1264.0
0.12821	443.0	992.0
0.15385	336.0	757.0
0.17949	269.0	679.0
0.20513	245.0	511.0
0.23077	202.0	587.0
0.25641	202.0	519.0
0.28205	161.0	393.0
0.30769	101.0	357.0
0.33333	116.0	388.0
0.35897	118.0	360.0
0.38462	98.0	317.0
0.41026	88.0	338.0
0.4359	106.0	302.0
0.46154	91.0	288.0
0.48718	78.0	300.0
0.51282	69.0	253.0
0.53846	85.0	272.0
0.5641	66.0	230.0
0.58974	81.0	185.0
0.61538	46.0	171.0
0.64103	61.0	160.0
0.66667	34.0	199.0
0.69231	46.0	175.0
0.71795	59.0	157.0
0.74359	46.0	169.0
0.76923	33.0	143.0
0.79487	50.0	162.0
0.82051	46.0	126.0
0.84615	44.0	168.0
0.87179	41.0	147.0
0.89744	36.0	172.0
0.92308	38.0	129.0
0.94872	42.0	150.0
0.97436	56.0	175.0
1.0	31.0	93.0
