f	pi	p0
0.02564	4369.0	5273.0
0.05128	1502.0	2518.0
0.07692	979.0	1625.0
0.10256	641.0	1240.0
0.12821	433.0	959.0
0.15385	332.0	770.0
0.17949	297.0	759.0
0.20513	220.0	551.0
0.23077	185.0	539.0
0.25641	196.0	488.0
0.28205	165.0	427.0
0.30769	109.0	367.0
0.33333	119.0	375.0
0.35897	132.0	369.0
0.38462	100.0	331.0
0.41026	78.0	325.0
0.4359	100.0	294.0
0.46154	85.0	249.0
0.48718	77.0	296.0
0.51282	100.0	237.0
0.53846	73.0	242.0
0.5641	64.0	220.0
0.58974	68.0	210.0
0.61538	49.0	160.0
0.64103	66.0	186.0
0.66667	56.0	191.0
0.69231	39.0	180.0
0.71795	60.0	189.0
0.74359	45.0	180.0
0.76923	41.0	160.0
0.79487	52.0	147.0
0.82051	37.0	124.0
0.84615	40.0	145.0
0.87179	53.0	140.0
0.89744	28.0	136.0
0.92308	42.0	144.0
0.94872	33.0	133.0
0.97436	54.0	138.0
1.0	39.0	112.0
