f	pi	p0
0.02564	4404.0	5167.0
0.05128	1563.0	2565.0
0.07692	998.0	1653.0
0.10256	629.0	1295.0
0.12821	403.0	1007.0
0.15385	308.0	782.0
0.17949	257.0	674.0
0.20513	215.0	535.0
0.23077	179.0	542.0
0.25641	166.0	509.0
0.28205	155.0	394.0
0.30769	119.0	339.0
0.33333	122.0	369.0
0.35897	105.0	362.0
0.38462	105.0	296.0
0.41026	88.0	312.0
0.4359	93.0	320.0
0.46154	106.0	271.0
0.48718	77.0	277.0
0.51282	96.0	252.0
0.53846	67.0	277.0
0.5641	63.0	228.0
0.58974	71.0	210.0
0.61538	68.0	188.0
0.64103	58.0	208.0
0.66667	47.0	206.0
0.69231	45.0	204.0
0.71795	50.0	177.0
0.74359	42.0	193.0
0.76923	40.0	161.0
0.79487	45.0	151.0
0.82051	32.0	120.0
0.84615	37.0	141.0
0.87179	54.0	130.0
0.89744	32.0	141.0
0.92308	41.0	127.0
0.94872	53.0	138.0
0.97436	55.0	149.0
1.0	37.0	118.0
