f	pi	p0
0.02564	4297.0	5140.0
0.05128	1467.0	2521.0
0.07692	1013.0	1622.0
0.10256	615.0	1222.0
0.12821	467.0	982.0
0.15385	328.0	841.0
0.17949	262.0	723.0
0.20513	246.0	575.0
0.23077	221.0	510.0
0.25641	184.0	505.0
0.28205	157.0	390.0
0.30769	126.0	366.0
0.33333	110.0	372.0
0.35897	126.0	316.0
0.38462	95.0	311.0
0.41026	83.0	312.0
0.4359	94.0	357.0
0.46154	107.0	256.0
0.48718	93.0	279.0
0.51282	87.0	242.0
0.53846	86.0	237.0
0.5641	84.0	238.0
0.58974	67.0	214.0
0.61538	52.0	162.0
0.64103	53.0	177.0
0.66667	33.0	182.0
0.69231	47.0	196.0
0.71795	44.0	171.0
0.74359	37.0	182.0
0.76923	39.0	146.0
0.79487	42.0	118.0
0.82051	42.0	132.0
0.84615	45.0	190.0
0.87179	37.0	148.0
0.89744	44.0	143.0
0.92308	34.0	115.0
0.94872	49.0	159.0
0.97436	45.0	165.0
1.0	43.0	100.0
