f	pi	p0
0.02564	4290.0	5102.0
0.05128	1500.0	2580.0
0.07692	991.0	1688.0
0.10256	604.0	1228.0
0.12821	438.0	1010.0
0.15385	376.0	831.0
0.17949	267.0	697.0
0.20513	229.0	583.0
0.23077	213.0	503.0
0.25641	186.0	509.0
0.28205	177.0	403.0
0.30769	143.0	366.0
0.33333	113.0	388.0
0.35897	106.0	312.0
0.38462	107.0	335.0
0.41026	99.0	308.0
0.4359	95.0	326.0
0.46154	94.0	246.0
0.48718	83.0	261.0
0.51282	80.0	215.0
0.53846	76.0	248.0
0.5641	77.0	227.0
0.58974	82.0	216.0
0.61538	54.0	182.0
0.64103	52.0	174.0
0.66667	45.0	198.0
0.69231	51.0	204.0
0.71795	52.0	191.0
0.74359	45.0	189.0
0.76923	34.0	160.0
0.79487	48.0	146.0
0.82051	35.0	116.0
0.84615	39.0	166.0
0.87179	38.0	152.0
0.89744	42.0	178.0
0.92308	41.0	123.0
0.94872	74.0	156.0
0.97436	53.0	170.0
1.0	28.0	104.0
