f	pi	p0
0.02564	4343.0	5082.0
0.05128	1505.0	2566.0
0.07692	972.0	1711.0
0.10256	598.0	1231.0
0.12821	440.0	935.0
0.15385	336.0	835.0
0.17949	269.0	683.0
0.20513	217.0	564.0
0.23077	209.0	543.0
0.25641	180.0	470.0
0.28205	150.0	376.0
0.30769	111.0	367.0
0.33333	106.0	367.0
0.35897	108.0	329.0
0.38462	91.0	310.0
0.41026	78.0	351.0
0.4359	103.0	338.0
0.46154	103.0	252.0
0.48718	87.0	278.0
0.51282	83.0	275.0
0.53846	71.0	229.0
0.5641	80.0	220.0
0.58974	62.0	187.0
0.61538	51.0	172.0
0.64103	63.0	174.0
0.66667	42.0	202.0
0.69231	68.0	168.0
0.71795	56.0	168.0
0.74359	54.0	191.0
0.76923	28.0	126.0
0.79487	43.0	149.0
0.82051	26.0	152.0
0.84615	34.0	149.0
0.87179	54.0	146.0
0.89744	35.0	149.0
0.92308	31.0	130.0
0.94872	54.0	154.0
0.97436	50.0	142.0
1.0	37.0	88.0
