f	pi	p0
0.02564	4337.0	5155.0
0.05128	1508.0	2468.0
0.07692	934.0	1721.0
0.10256	626.0	1291.0
0.12821	415.0	971.0
0.15385	335.0	810.0
0.17949	278.0	680.0
0.20513	227.0	567.0
0.23077	176.0	550.0
0.25641	177.0	490.0
0.28205	170.0	403.0
0.30769	131.0	369.0
0.33333	117.0	348.0
0.35897	123.0	350.0
0.38462	91.0	301.0
0.41026	87.0	316.0
0.4359	88.0	326.0
0.46154	99.0	267.0
0.48718	58.0	290.0
0.51282	88.0	201.0
0.53846	66.0	288.0
0.5641	83.0	203.0
0.58974	63.0	193.0
0.61538	56.0	181.0
0.64103	48.0	172.0
0.66667	41.0	187.0
0.69231	58.0	178.0
0.71795	60.0	187.0
0.74359	31.0	189.0
0.76923	37.0	147.0
0.79487	46.0	146.0
0.82051	31.0	137.0
0.84615	32.0	152.0
0.87179	52.0	145.0
0.89744	39.0	155.0
0.92308	43.0	133.0
0.94872	38.0	163.0
0.97436	40.0	159.0
1.0	44.0	88.0
