f	pi	p0
0.02564	4382.0	5149.0
0.05128	1511.0	2583.0
0.07692	1018.0	1727.0
0.10256	574.0	1306.0
0.12821	424.0	983.0
0.15385	344.0	823.0
0.17949	255.0	660.0
0.20513	259.0	566.0
0.23077	206.0	560.0
0.25641	177.0	472.0
0.28205	180.0	394.0
0.30769	148.0	389.0
0.33333	107.0	381.0
0.35897	120.0	366.0
0.38462	106.0	327.0
0.41026	80.0	325.0
0.4359	86.0	315.0
0.46154	96.0	266.0
0.48718	72.0	270.0
0.51282	79.0	232.0
0.53846	80.0	240.0
0.5641	77.0	227.0
0.58974	69.0	183.0
0.61538	48.0	170.0
0.64103	48.0	213.0
0.66667	39.0	220.0
0.69231	42.0	199.0
0.71795	60.0	155.0
0.74359	43.0	178.0
0.76923	34.0	150.0
0.79487	50.0	169.0
0.82051	36.0	130.0
0.84615	32.0	127.0
0.87179	42.0	153.0
0.89744	42.0	141.0
0.92308	34.0	137.0
0.94872	30.0	153.0
0.97436	49.0	148.0
1.0	25.0	112.0
