f	pi	p0
0.02564	4317.0	5029.0
0.05128	1517.0	2488.0
0.07692	923.0	1702.0
0.10256	613.0	1222.0
0.12821	453.0	1029.0
0.15385	333.0	803.0
0.17949	283.0	712.0
0.20513	277.0	583.0
0.23077	193.0	551.0
0.25641	151.0	472.0
0.28205	148.0	420.0
0.30769	102.0	382.0
0.33333	112.0	380.0
0.35897	94.0	317.0
0.38462	95.0	299.0
0.41026	98.0	322.0
0.4359	104.0	322.0
0.46154	98.0	238.0
0.48718	71.0	284.0
0.51282	98.0	254.0
0.53846	82.0	263.0
0.5641	76.0	231.0
0.58974	66.0	194.0
0.61538	52.0	157.0
0.64103	51.0	205.0
0.66667	33.0	203.0
0.69231	36.0	199.0
0.71795	62.0	191.0
0.74359	38.0	161.0
0.76923	38.0	151.0
0.79487	41.0	150.0
0.82051	46.0	137.0
0.84615	39.0	168.0
0.87179	43.0	132.0
0.89744	34.0	163.0
0.92308	43.0	154.0
0.94872	41.0	146.0
0.97436	64.0	170.0
1.0	40.0	110.0
