f	pi	p0
0.02564	4286.0	4999.0
0.05128	1484.0	2572.0
0.07692	962.0	1821.0
0.10256	634.0	1216.0
0.12821	441.0	1005.0
0.15385	313.0	835.0
0.17949	290.0	723.0
0.20513	229.0	552.0
0.23077	205.0	529.0
0.25641	188.0	507.0
0.28205	143.0	396.0
0.30769	111.0	388.0
0.33333	111.0	394.0
0.35897	124.0	400.0
0.38462	105.0	291.0
0.41026	92.0	316.0
0.4359	108.0	361.0
0.46154	95.0	242.0
0.48718	75.0	301.0
0.51282	98.0	270.0
0.53846	78.0	262.0
0.5641	83.0	233.0
0.58974	62.0	195.0
0.61538	50.0	157.0
0.64103	65.0	227.0
0.66667	51.0	223.0
0.69231	43.0	192.0
0.71795	58.0	186.0
0.74359	31.0	177.0
0.76923	38.0	140.0
0.79487	42.0	152.0
0.82051	38.0	118.0
0.84615	32.0	161.0
0.87179	53.0	135.0
0.89744	31.0	152.0
0.92308	34.0	158.0
0.94872	51.0	129.0
0.97436	48.0	129.0
1.0	32.0	110.0
