f	pi	p0
0.02564	4231.0	5088.0
0.05128	1538.0	2552.0
0.07692	946.0	1695.0
0.10256	591.0	1215.0
0.12821	426.0	1008.0
0.15385	345.0	814.0
0.17949	293.0	644.0
0.20513	214.0	593.0
0.23077	216.0	567.0
0.25641	185.0	479.0
0.28205	166.0	405.0
0.30769	134.0	377.0
0.33333	115.0	376.0
0.35897	110.0	366.0
0.38462	93.0	305.0
0.41026	102.0	337.0
0.4359	93.0	332.0
0.46154	122.0	270.0
0.48718	83.0	271.0
0.51282	118.0	245.0
0.53846	83.0	266.0
0.5641	87.0	252.0
0.58974	72.0	179.0
0.61538	59.0	186.0
0.64103	48.0	161.0
0.66667	40.0	189.0
0.69231	49.0	199.0
0.71795	72.0	171.0
0.74359	38.0	172.0
0.76923	37.0	135.0
0.79487	47.0	162.0
0.82051	42.0	134.0
0.84615	33.0	147.0
0.87179	51.0	138.0
0.89744	36.0	146.0
0.92308	32.0	122.0
0.94872	50.0	138.0
0.97436	36.0	126.0
1.0	38.0	101.0
