f	pi	p0
0.02564	4291.0	5069.0
0.05128	1545.0	2642.0
0.07692	925.0	1724.0
0.10256	591.0	1200.0
0.12821	432.0	965.0
0.15385	358.0	799.0
0.17949	274.0	660.0
0.20513	244.0	576.0
0.23077	193.0	549.0
0.25641	181.0	505.0
0.28205	131.0	424.0
0.30769	118.0	384.0
0.33333	130.0	397.0
0.35897	135.0	394.0
0.38462	108.0	346.0
0.41026	102.0	329.0
0.4359	84.0	328.0
0.46154	109.0	256.0
0.48718	78.0	249.0
0.51282	97.0	237.0
0.53846	69.0	239.0
0.5641	71.0	213.0
0.58974	76.0	200.0
0.61538	58.0	210.0
0.64103	57.0	190.0
0.66667	34.0	233.0
0.69231	54.0	172.0
0.71795	42.0	193.0
0.74359	37.0	157.0
0.76923	39.0	181.0
0.79487	41.0	160.0
0.82051	40.0	136.0
0.84615	30.0	150.0
0.87179	67.0	136.0
0.89744	36.0	129.0
0.92308	39.0	122.0
0.94872	57.0	130.0
0.97436	55.0	154.0
1.0	41.0	98.0
