f	pi	p0
0.02564	4317.0	5055.0
0.05128	1438.0	2508.0
0.07692	946.0	1695.0
0.10256	602.0	1254.0
0.12821	426.0	1028.0
0.15385	345.0	828.0
0.17949	298.0	674.0
0.20513	253.0	540.0
0.23077	203.0	565.0
0.25641	208.0	500.0
0.28205	152.0	392.0
0.30769	129.0	378.0
0.33333	119.0	398.0
0.35897	114.0	336.0
0.38462	123.0	320.0
0.41026	106.0	305.0
0.4359	83.0	285.0
0.46154	98.0	298.0
0.48718	63.0	271.0
0.51282	86.0	255.0
0.53846	69.0	252.0
0.5641	77.0	226.0
0.58974	75.0	173.0
0.61538	66.0	203.0
0.64103	57.0	186.0
0.66667	41.0	196.0
0.69231	51.0	214.0
0.71795	40.0	170.0
0.74359	43.0	163.0
0.76923	34.0	156.0
0.79487	52.0	124.0
0.82051	38.0	125.0
0.84615	39.0	134.0
0.87179	45.0	118.0
0.89744	49.0	137.0
0.92308	47.0	129.0
0.94872	41.0	163.0
0.97436	45.0	129.0
1.0	36.0	98.0
