f	pi	p0
0.02564	4283.0	4999.0
0.05128	1575.0	2557.0
0.07692	1005.0	1630.0
0.10256	577.0	1236.0
0.12821	398.0	975.0
0.15385	342.0	863.0
0.17949	278.0	654.0
0.20513	218.0	596.0
0.23077	206.0	537.0
0.25641	186.0	507.0
0.28205	149.0	424.0
0.30769	126.0	368.0
0.33333	98.0	379.0
0.35897	126.0	381.0
0.38462	101.0	295.0
0.41026	88.0	306.0
0.4359	89.0	338.0
0.46154	110.0	267.0
0.48718	76.0	304.0
0.51282	80.0	258.0
0.53846	79.0	258.0
0.5641	87.0	256.0
0.58974	73.0	204.0
0.61538	63.0	184.0
0.64103	69.0	171.0
0.66667	44.0	203.0
0.69231	43.0	210.0
0.71795	43.0	184.0
0.74359	37.0	187.0
0.76923	39.0	159.0
0.79487	44.0	152.0
0.82051	30.0	135.0
0.84615	31.0	139.0
0.87179	46.0	137.0
0.89744	46.0	145.0
0.92308	36.0	132.0
0.94872	38.0	136.0
0.97436	44.0	151.0
1.0	34.0	117.0
