f	pi	p0
0.02564	4340.0	5124.0
0.05128	1537.0	2581.0
0.07692	944.0	1629.0
0.10256	626.0	1230.0
0.12821	436.0	963.0
0.15385	314.0	844.0
0.17949	300.0	657.0
0.20513	236.0	622.0
0.23077	193.0	571.0
0.25641	202.0	501.0
0.28205	172.0	415.0
0.30769	103.0	379.0
0.33333	103.0	352.0
0.35897	107.0	372.0
0.38462	103.0	294.0
0.41026	92.0	301.0
0.4359	93.0	349.0
0.46154	111.0	316.0
0.48718	82.0	280.0
0.51282	62.0	251.0
0.53846	74.0	209.0
0.5641	75.0	240.0
0.58974	70.0	209.0
0.61538	49.0	176.0
0.64103	52.0	169.0
0.66667	29.0	241.0
0.69231	45.0	170.0
0.71795	52.0	176.0
0.74359	39.0	205.0
0.76923	35.0	141.0
0.79487	41.0	146.0
0.82051	42.0	141.0
0.84615	47.0	154.0
0.87179	36.0	123.0
0.89744	29.0	146.0
0.92308	43.0	153.0
0.94872	43.0	150.0
0.97436	48.0	150.0
1.0	38.0	127.0
