f	pi	p0
0.02564	8640.0	10003.0
0.05128	3004.0	5072.0
0.07692	1829.0	3264.0
0.10256	1218.0	2407.0
0.12821	816.0	1975.0
0.15385	665.0	1570.0
0.17949	520.0	1271.0
0.20513	389.0	1132.0
0.23077	303.0	967.0
0.25641	281.0	912.0
0.28205	295.0	822.0
0.30769	298.0	749.0
0.33333	276.0	674.0
0.35897	189.0	651.0
0.38462	187.0	564.0
0.41026	177.0	535.0
0.4359	149.0	536.0
0.46154	142.0	473.0
0.48718	153.0	430.0
0.51282	129.0	413.0
0.53846	126.0	453.0
0.5641	88.0	372.0
0.58974	111.0	368.0
0.61538	100.0	333.0
0.64103	94.0	322.0
0.66667	88.0	363.0
0.69231	97.0	352.0
0.71795	106.0	307.0
0.74359	86.0	291.0
0.76923	80.0	277.0
0.79487	77.0	277.0
0.82051	71.0	269.0
0.84615	57.0	272.0
0.87179	50.0	248.0
0.89744	78.0	238.0
0.92308	61.0	226.0
0.94872	89.0	277.0
0.97436	41.0	255.0
1.0	68.0	241.0
