f	pi	p0
0.02564	8695.0	10139.0
0.05128	2962.0	5079.0
0.07692	1783.0	3223.0
0.10256	1209.0	2330.0
0.12821	853.0	1936.0
0.15385	636.0	1616.0
0.17949	477.0	1203.0
0.20513	413.0	1276.0
0.23077	326.0	973.0
0.25641	317.0	955.0
0.28205	317.0	886.0
0.30769	280.0	783.0
0.33333	263.0	630.0
0.35897	190.0	603.0
0.38462	182.0	554.0
0.41026	171.0	514.0
0.4359	163.0	483.0
0.46154	153.0	432.0
0.48718	176.0	446.0
0.51282	119.0	401.0
0.53846	133.0	406.0
0.5641	81.0	337.0
0.58974	137.0	357.0
0.61538	102.0	370.0
0.64103	88.0	306.0
0.66667	87.0	331.0
0.69231	98.0	369.0
0.71795	89.0	272.0
0.74359	86.0	251.0
0.76923	76.0	295.0
0.79487	67.0	238.0
0.82051	76.0	283.0
0.84615	69.0	278.0
0.87179	74.0	268.0
0.89744	68.0	224.0
0.92308	75.0	240.0
0.94872	97.0	251.0
0.97436	42.0	217.0
1.0	52.0	248.0
