f	pi	p0
0.02564	8792.0	9809.0
0.05128	2997.0	5087.0
0.07692	1742.0	3185.0
0.10256	1118.0	2397.0
0.12821	799.0	1938.0
0.15385	709.0	1567.0
0.17949	524.0	1218.0
0.20513	385.0	1185.0
0.23077	332.0	986.0
0.25641	282.0	976.0
0.28205	282.0	838.0
0.30769	251.0	693.0
0.33333	254.0	701.0
0.35897	191.0	611.0
0.38462	171.0	544.0
0.41026	168.0	531.0
0.4359	156.0	446.0
0.46154	127.0	441.0
0.48718	183.0	409.0
0.51282	109.0	410.0
0.53846	106.0	406.0
0.5641	78.0	353.0
0.58974	96.0	365.0
0.61538	91.0	368.0
0.64103	92.0	301.0
0.66667	103.0	346.0
0.69231	89.0	310.0
0.71795	91.0	297.0
0.74359	65.0	295.0
0.76923	105.0	312.0
0.79487	81.0	247.0
0.82051	73.0	275.0
0.84615	56.0	270.0
0.87179	81.0	261.0
0.89744	81.0	260.0
0.92308	71.0	235.0
0.94872	106.0	267.0
0.97436	44.0	221.0
1.0	55.0	250.0
