f	pi	p0
0.02564	8528.0	9829.0
0.05128	2923.0	5017.0
0.07692	1745.0	3059.0
0.10256	1182.0	2391.0
0.12821	777.0	1883.0
0.15385	669.0	1555.0
0.17949	514.0	1282.0
0.20513	388.0	1236.0
0.23077	337.0	976.0
0.25641	295.0	953.0
0.28205	290.0	819.0
0.30769	273.0	744.0
0.33333	261.0	692.0
0.35897	210.0	609.0
0.38462	182.0	603.0
0.41026	170.0	523.0
0.4359	151.0	466.0
0.46154	127.0	460.0
0.48718	141.0	429.0
0.51282	129.0	397.0
0.53846	131.0	427.0
0.5641	96.0	347.0
0.58974	123.0	400.0
0.61538	94.0	315.0
0.64103	98.0	319.0
0.66667	98.0	352.0
0.69231	96.0	356.0
0.71795	98.0	327.0
0.74359	84.0	273.0
0.76923	91.0	311.0
0.79487	80.0	254.0
0.82051	77.0	289.0
0.84615	76.0	292.0
0.87179	64.0	243.0
0.89744	91.0	219.0
0.92308	59.0	258.0
0.94872	110.0	257.0
0.97436	51.0	204.0
1.0	62.0	241.0
