f	pi	p0
0.02564	8694.0	10174.0
0.05128	2902.0	5018.0
0.07692	1754.0	3284.0
0.10256	1223.0	2472.0
0.12821	875.0	1849.0
0.15385	681.0	1635.0
0.17949	479.0	1186.0
0.20513	409.0	1147.0
0.23077	314.0	980.0
0.25641	328.0	967.0
0.28205	277.0	768.0
0.30769	277.0	754.0
0.33333	241.0	680.0
0.35897	189.0	594.0
0.38462	195.0	515.0
0.41026	195.0	596.0
0.4359	172.0	510.0
0.46154	144.0	477.0
0.48718	155.0	468.0
0.51282	129.0	385.0
0.53846	138.0	475.0
0.5641	90.0	331.0
0.58974	128.0	374.0
0.61538	83.0	397.0
0.64103	102.0	325.0
0.66667	88.0	348.0
0.69231	90.0	349.0
0.71795	88.0	306.0
0.74359	62.0	269.0
0.76923	81.0	269.0
0.79487	81.0	229.0
0.82051	66.0	256.0
0.84615	64.0	260.0
0.87179	62.0	254.0
0.89744	70.0	245.0
0.92308	83.0	231.0
0.94872	81.0	279.0
0.97436	41.0	222.0
1.0	55.0	238.0
