f	pi	p0
0.02564	8501.0	9802.0
0.05128	2893.0	4966.0
0.07692	1750.0	3177.0
0.10256	1220.0	2331.0
0.12821	781.0	1935.0
0.15385	682.0	1579.0
0.17949	475.0	1234.0
0.20513	378.0	1151.0
0.23077	301.0	984.0
0.25641	338.0	856.0
0.28205	275.0	798.0
0.30769	285.0	714.0
0.33333	262.0	623.0
0.35897	194.0	617.0
0.38462	191.0	586.0
0.41026	189.0	483.0
0.4359	141.0	514.0
0.46154	134.0	456.0
0.48718	146.0	426.0
0.51282	126.0	389.0
0.53846	137.0	437.0
0.5641	95.0	367.0
0.58974	115.0	359.0
0.61538	91.0	310.0
0.64103	90.0	307.0
0.66667	79.0	335.0
0.69231	89.0	330.0
0.71795	110.0	308.0
0.74359	73.0	270.0
0.76923	93.0	285.0
0.79487	92.0	270.0
0.82051	69.0	252.0
0.84615	72.0	258.0
0.87179	81.0	249.0
0.89744	98.0	252.0
0.92308	70.0	238.0
0.94872	96.0	273.0
0.97436	52.0	235.0
1.0	76.0	252.0
