f	pi	p0
0.02564	8353.0	10097.0
0.05128	2956.0	4983.0
0.07692	1706.0	3249.0
0.10256	1188.0	2314.0
0.12821	792.0	1891.0
0.15385	631.0	1592.0
0.17949	526.0	1226.0
0.20513	405.0	1195.0
0.23077	330.0	914.0
0.25641	312.0	927.0
0.28205	277.0	818.0
0.30769	277.0	718.0
0.33333	244.0	739.0
0.35897	190.0	599.0
0.38462	183.0	565.0
0.41026	205.0	548.0
0.4359	144.0	506.0
0.46154	129.0	436.0
0.48718	168.0	423.0
0.51282	141.0	410.0
0.53846	119.0	445.0
0.5641	88.0	344.0
0.58974	112.0	366.0
0.61538	101.0	344.0
0.64103	84.0	311.0
0.66667	100.0	326.0
0.69231	90.0	354.0
0.71795	95.0	314.0
0.74359	107.0	311.0
0.76923	82.0	282.0
0.79487	64.0	273.0
0.82051	63.0	272.0
0.84615	63.0	291.0
0.87179	73.0	222.0
0.89744	69.0	213.0
0.92308	75.0	238.0
0.94872	81.0	271.0
0.97436	52.0	223.0
1.0	65.0	222.0
