f	pi	p0
0.02564	8596.0	10107.0
0.05128	2941.0	4966.0
0.07692	1786.0	3159.0
0.10256	1186.0	2240.0
0.12821	833.0	1837.0
0.15385	642.0	1545.0
0.17949	512.0	1241.0
0.20513	410.0	1195.0
0.23077	338.0	1002.0
0.25641	345.0	870.0
0.28205	270.0	837.0
0.30769	270.0	720.0
0.33333	279.0	711.0
0.35897	183.0	608.0
0.38462	188.0	543.0
0.41026	175.0	555.0
0.4359	151.0	529.0
0.46154	152.0	470.0
0.48718	143.0	465.0
0.51282	121.0	396.0
0.53846	113.0	439.0
0.5641	79.0	353.0
0.58974	116.0	394.0
0.61538	94.0	380.0
0.64103	96.0	296.0
0.66667	99.0	335.0
0.69231	98.0	323.0
0.71795	93.0	298.0
0.74359	78.0	265.0
0.76923	76.0	283.0
0.79487	86.0	257.0
0.82051	64.0	260.0
0.84615	76.0	270.0
0.87179	80.0	255.0
0.89744	76.0	209.0
0.92308	64.0	231.0
0.94872	99.0	284.0
0.97436	43.0	255.0
1.0	54.0	237.0
