f	pi	p0
0.02564	8555.0	10106.0
0.05128	2947.0	5015.0
0.07692	1752.0	3150.0
0.10256	1227.0	2507.0
0.12821	800.0	1877.0
0.15385	652.0	1607.0
0.17949	490.0	1297.0
0.20513	416.0	1185.0
0.23077	357.0	1010.0
0.25641	334.0	922.0
0.28205	276.0	791.0
0.30769	273.0	729.0
0.33333	250.0	656.0
0.35897	182.0	582.0
0.38462	179.0	547.0
0.41026	213.0	531.0
0.4359	155.0	523.0
0.46154	126.0	453.0
0.48718	142.0	464.0
0.51282	108.0	425.0
0.53846	118.0	409.0
0.5641	70.0	319.0
0.58974	123.0	363.0
0.61538	99.0	369.0
0.64103	87.0	269.0
0.66667	89.0	358.0
0.69231	88.0	323.0
0.71795	85.0	328.0
0.74359	81.0	285.0
0.76923	69.0	274.0
0.79487	94.0	225.0
0.82051	61.0	291.0
0.84615	67.0	260.0
0.87179	74.0	297.0
0.89744	78.0	239.0
0.92308	67.0	233.0
0.94872	89.0	247.0
0.97436	41.0	205.0
1.0	68.0	253.0
