f	pi	p0
0.02564	8540.0	9967.0
0.05128	2997.0	4930.0
0.07692	1676.0	3210.0
0.10256	1196.0	2339.0
0.12821	797.0	1838.0
0.15385	669.0	1647.0
0.17949	494.0	1246.0
0.20513	413.0	1244.0
0.23077	354.0	954.0
0.25641	324.0	887.0
0.28205	269.0	828.0
0.30769	255.0	770.0
0.33333	259.0	702.0
0.35897	164.0	604.0
0.38462	185.0	513.0
0.41026	186.0	514.0
0.4359	172.0	497.0
0.46154	122.0	478.0
0.48718	151.0	439.0
0.51282	115.0	385.0
0.53846	134.0	388.0
0.5641	77.0	320.0
0.58974	126.0	389.0
0.61538	86.0	346.0
0.64103	94.0	306.0
0.66667	95.0	320.0
0.69231	84.0	319.0
0.71795	89.0	300.0
0.74359	89.0	298.0
0.76923	82.0	270.0
0.79487	73.0	261.0
0.82051	74.0	253.0
0.84615	65.0	260.0
0.87179	74.0	251.0
0.89744	78.0	202.0
0.92308	85.0	242.0
0.94872	92.0	254.0
0.97436	65.0	252.0
1.0	62.0	234.0
