f	pi	p0
0.02564	8655.0	10013.0
0.05128	2922.0	5009.0
0.07692	1733.0	3143.0
0.10256	1177.0	2419.0
0.12821	804.0	1964.0
0.15385	680.0	1614.0
0.17949	525.0	1251.0
0.20513	413.0	1190.0
0.23077	363.0	970.0
0.25641	342.0	884.0
0.28205	300.0	864.0
0.30769	233.0	767.0
0.33333	244.0	699.0
0.35897	186.0	615.0
0.38462	169.0	528.0
0.41026	180.0	542.0
0.4359	165.0	488.0
0.46154	141.0	431.0
0.48718	159.0	448.0
0.51282	135.0	398.0
0.53846	129.0	414.0
0.5641	97.0	336.0
0.58974	140.0	371.0
0.61538	89.0	323.0
0.64103	98.0	315.0
0.66667	97.0	336.0
0.69231	106.0	353.0
0.71795	93.0	292.0
0.74359	92.0	290.0
0.76923	92.0	262.0
0.79487	89.0	266.0
0.82051	71.0	264.0
0.84615	63.0	262.0
0.87179	74.0	254.0
0.89744	68.0	223.0
0.92308	71.0	232.0
0.94872	95.0	248.0
0.97436	50.0	218.0
1.0	67.0	241.0
