f	pi	p0
0.02564	8608.0	10009.0
0.05128	2960.0	4933.0
0.07692	1796.0	3278.0
0.10256	1234.0	2320.0
0.12821	856.0	1936.0
0.15385	688.0	1573.0
0.17949	500.0	1262.0
0.20513	385.0	1179.0
0.23077	318.0	996.0
0.25641	309.0	933.0
0.28205	288.0	831.0
0.30769	247.0	720.0
0.33333	250.0	693.0
0.35897	177.0	574.0
0.38462	169.0	508.0
0.41026	184.0	536.0
0.4359	171.0	513.0
0.46154	158.0	467.0
0.48718	141.0	411.0
0.51282	150.0	409.0
0.53846	142.0	425.0
0.5641	79.0	373.0
0.58974	113.0	397.0
0.61538	93.0	345.0
0.64103	82.0	297.0
0.66667	110.0	335.0
0.69231	96.0	339.0
0.71795	96.0	331.0
0.74359	78.0	267.0
0.76923	88.0	327.0
0.79487	83.0	244.0
0.82051	62.0	283.0
0.84615	60.0	272.0
0.87179	57.0	231.0
0.89744	68.0	233.0
0.92308	76.0	247.0
0.94872	79.0	260.0
0.97436	60.0	244.0
1.0	50.0	280.0
