f	pi	p0
0.02564	8554.0	10096.0
0.05128	3001.0	5097.0
0.07692	1788.0	3213.0
0.10256	1213.0	2430.0
0.12821	821.0	1832.0
0.15385	687.0	1618.0
0.17949	530.0	1263.0
0.20513	426.0	1200.0
0.23077	330.0	1007.0
0.25641	345.0	893.0
0.28205	316.0	888.0
0.30769	235.0	748.0
0.33333	267.0	706.0
0.35897	170.0	598.0
0.38462	173.0	548.0
0.41026	167.0	529.0
0.4359	153.0	551.0
0.46154	139.0	457.0
0.48718	160.0	438.0
0.51282	131.0	422.0
0.53846	112.0	476.0
0.5641	96.0	353.0
0.58974	115.0	390.0
0.61538	94.0	363.0
0.64103	110.0	327.0
0.66667	102.0	348.0
0.69231	89.0	359.0
0.71795	117.0	322.0
0.74359	86.0	308.0
0.76923	78.0	291.0
0.79487	77.0	280.0
0.82051	76.0	272.0
0.84615	50.0	266.0
0.87179	68.0	229.0
0.89744	80.0	235.0
0.92308	82.0	220.0
0.94872	78.0	235.0
0.97436	49.0	224.0
1.0	61.0	229.0
