f	pi	p0
0.02564	8462.0	10201.0
0.05128	2877.0	5001.0
0.07692	1750.0	3221.0
0.10256	1179.0	2331.0
0.12821	861.0	1878.0
0.15385	620.0	1560.0
0.17949	489.0	1225.0
0.20513	363.0	1188.0
0.23077	322.0	1001.0
0.25641	338.0	902.0
0.28205	287.0	822.0
0.30769	264.0	738.0
0.33333	264.0	706.0
0.35897	169.0	586.0
0.38462	173.0	549.0
0.41026	182.0	515.0
0.4359	162.0	544.0
0.46154	115.0	393.0
0.48718	133.0	460.0
0.51282	127.0	463.0
0.53846	112.0	439.0
0.5641	76.0	321.0
0.58974	113.0	356.0
0.61538	99.0	351.0
0.64103	70.0	305.0
0.66667	84.0	339.0
0.69231	104.0	337.0
0.71795	89.0	325.0
0.74359	87.0	267.0
0.76923	76.0	297.0
0.79487	79.0	264.0
0.82051	79.0	285.0
0.84615	70.0	288.0
0.87179	78.0	243.0
0.89744	66.0	241.0
0.92308	87.0	225.0
0.94872	95.0	231.0
0.97436	43.0	250.0
1.0	50.0	272.0
