f	pi	p0
0.02564	8507.0	10004.0
0.05128	2976.0	4985.0
0.07692	1887.0	3170.0
0.10256	1221.0	2258.0
0.12821	841.0	1813.0
0.15385	648.0	1577.0
0.17949	518.0	1315.0
0.20513	442.0	1168.0
0.23077	312.0	998.0
0.25641	332.0	872.0
0.28205	287.0	822.0
0.30769	258.0	743.0
0.33333	289.0	639.0
0.35897	171.0	599.0
0.38462	204.0	541.0
0.41026	176.0	524.0
0.4359	171.0	522.0
0.46154	134.0	470.0
0.48718	141.0	467.0
0.51282	113.0	391.0
0.53846	119.0	407.0
0.5641	95.0	344.0
0.58974	116.0	354.0
0.61538	101.0	390.0
0.64103	86.0	312.0
0.66667	102.0	349.0
0.69231	88.0	335.0
0.71795	66.0	320.0
0.74359	104.0	231.0
0.76923	69.0	282.0
0.79487	75.0	279.0
0.82051	72.0	285.0
0.84615	65.0	286.0
0.87179	97.0	275.0
0.89744	84.0	219.0
0.92308	82.0	227.0
0.94872	103.0	278.0
0.97436	45.0	214.0
1.0	64.0	287.0
