f	pi	p0
0.02564	8647.0	10092.0
0.05128	2952.0	5049.0
0.07692	1821.0	3229.0
0.10256	1267.0	2425.0
0.12821	786.0	1843.0
0.15385	718.0	1588.0
0.17949	536.0	1276.0
0.20513	404.0	1188.0
0.23077	308.0	1002.0
0.25641	305.0	911.0
0.28205	308.0	858.0
0.30769	257.0	772.0
0.33333	266.0	714.0
0.35897	202.0	649.0
0.38462	179.0	539.0
0.41026	176.0	480.0
0.4359	183.0	497.0
0.46154	122.0	444.0
0.48718	146.0	401.0
0.51282	116.0	423.0
0.53846	148.0	386.0
0.5641	81.0	324.0
0.58974	117.0	360.0
0.61538	99.0	328.0
0.64103	92.0	324.0
0.66667	103.0	334.0
0.69231	87.0	334.0
0.71795	105.0	306.0
0.74359	102.0	285.0
0.76923	85.0	254.0
0.79487	100.0	261.0
0.82051	73.0	271.0
0.84615	61.0	273.0
0.87179	69.0	253.0
0.89744	65.0	238.0
0.92308	49.0	231.0
0.94872	95.0	273.0
0.97436	43.0	193.0
1.0	64.0	230.0
