f	pi	p0
0.02564	8309.0	10002.0
0.05128	2879.0	4947.0
0.07692	1763.0	3120.0
0.10256	1207.0	2374.0
0.12821	807.0	1891.0
0.15385	632.0	1597.0
0.17949	456.0	1305.0
0.20513	378.0	1177.0
0.23077	302.0	919.0
0.25641	359.0	931.0
0.28205	301.0	864.0
0.30769	252.0	698.0
0.33333	246.0	720.0
0.35897	158.0	624.0
0.38462	187.0	554.0
0.41026	174.0	532.0
0.4359	170.0	536.0
0.46154	132.0	390.0
0.48718	159.0	464.0
0.51282	123.0	394.0
0.53846	125.0	395.0
0.5641	70.0	343.0
0.58974	109.0	404.0
0.61538	96.0	344.0
0.64103	101.0	301.0
0.66667	92.0	337.0
0.69231	96.0	344.0
0.71795	72.0	297.0
0.74359	76.0	297.0
0.76923	75.0	299.0
0.79487	72.0	275.0
0.82051	65.0	228.0
0.84615	47.0	273.0
0.87179	74.0	238.0
0.89744	89.0	233.0
0.92308	68.0	235.0
0.94872	62.0	242.0
0.97436	44.0	202.0
1.0	51.0	257.0
