f	pi	p0
0.02564	8705.0	9904.0
0.05128	2931.0	5136.0
0.07692	1820.0	3161.0
0.10256	1262.0	2383.0
0.12821	864.0	1806.0
0.15385	660.0	1582.0
0.17949	524.0	1285.0
0.20513	404.0	1178.0
0.23077	354.0	988.0
0.25641	335.0	940.0
0.28205	321.0	845.0
0.30769	270.0	748.0
0.33333	242.0	670.0
0.35897	179.0	612.0
0.38462	170.0	569.0
0.41026	187.0	483.0
0.4359	178.0	495.0
0.46154	169.0	426.0
0.48718	140.0	467.0
0.51282	122.0	398.0
0.53846	111.0	414.0
0.5641	78.0	352.0
0.58974	133.0	416.0
0.61538	93.0	348.0
0.64103	71.0	313.0
0.66667	96.0	343.0
0.69231	98.0	345.0
0.71795	96.0	335.0
0.74359	80.0	261.0
0.76923	87.0	276.0
0.79487	96.0	261.0
0.82051	87.0	325.0
0.84615	78.0	273.0
0.87179	89.0	274.0
0.89744	83.0	242.0
0.92308	55.0	250.0
0.94872	101.0	285.0
0.97436	60.0	221.0
1.0	51.0	244.0
