f	pi	p0
0.02564	8563.0	10183.0
0.05128	2978.0	5029.0
0.07692	1686.0	3039.0
0.10256	1205.0	2351.0
0.12821	864.0	1906.0
0.15385	637.0	1686.0
0.17949	490.0	1313.0
0.20513	412.0	1178.0
0.23077	344.0	975.0
0.25641	333.0	970.0
0.28205	277.0	829.0
0.30769	255.0	719.0
0.33333	291.0	641.0
0.35897	193.0	627.0
0.38462	183.0	511.0
0.41026	172.0	541.0
0.4359	163.0	506.0
0.46154	137.0	442.0
0.48718	152.0	458.0
0.51282	125.0	441.0
0.53846	122.0	428.0
0.5641	74.0	333.0
0.58974	125.0	366.0
0.61538	90.0	354.0
0.64103	83.0	303.0
0.66667	92.0	341.0
0.69231	95.0	366.0
0.71795	87.0	301.0
0.74359	79.0	302.0
0.76923	84.0	312.0
0.79487	79.0	273.0
0.82051	79.0	256.0
0.84615	73.0	267.0
0.87179	69.0	213.0
0.89744	68.0	223.0
0.92308	72.0	222.0
0.94872	81.0	271.0
0.97436	62.0	205.0
1.0	56.0	252.0
