f	pi	p0
0.02564	8549.0	10074.0
0.05128	3001.0	5143.0
0.07692	1800.0	3130.0
0.10256	1200.0	2338.0
0.12821	845.0	1913.0
0.15385	695.0	1655.0
0.17949	447.0	1224.0
0.20513	398.0	1227.0
0.23077	303.0	1019.0
0.25641	327.0	908.0
0.28205	276.0	855.0
0.30769	239.0	736.0
0.33333	272.0	650.0
0.35897	189.0	639.0
0.38462	185.0	519.0
0.41026	170.0	535.0
0.4359	173.0	526.0
0.46154	141.0	479.0
0.48718	153.0	454.0
0.51282	107.0	440.0
0.53846	118.0	448.0
0.5641	90.0	362.0
0.58974	114.0	357.0
0.61538	90.0	366.0
0.64103	74.0	325.0
0.66667	99.0	337.0
0.69231	98.0	340.0
0.71795	91.0	274.0
0.74359	81.0	262.0
0.76923	105.0	290.0
0.79487	76.0	268.0
0.82051	73.0	275.0
0.84615	60.0	291.0
0.87179	72.0	247.0
0.89744	68.0	220.0
0.92308	81.0	229.0
0.94872	86.0	244.0
0.97436	43.0	222.0
1.0	57.0	231.0
