f	pi	p0
0.02564	8541.0	9992.0
0.05128	2912.0	5150.0
0.07692	1695.0	3177.0
0.10256	1212.0	2331.0
0.12821	756.0	1909.0
0.15385	667.0	1630.0
0.17949	504.0	1211.0
0.20513	397.0	1160.0
0.23077	338.0	898.0
0.25641	309.0	912.0
0.28205	270.0	801.0
0.30769	282.0	687.0
0.33333	258.0	617.0
0.35897	173.0	581.0
0.38462	185.0	520.0
0.41026	179.0	544.0
0.4359	174.0	475.0
0.46154	131.0	431.0
0.48718	147.0	432.0
0.51282	100.0	383.0
0.53846	129.0	443.0
0.5641	86.0	355.0
0.58974	125.0	356.0
0.61538	86.0	328.0
0.64103	71.0	305.0
0.66667	93.0	344.0
0.69231	83.0	325.0
0.71795	86.0	298.0
0.74359	98.0	308.0
0.76923	99.0	286.0
0.79487	71.0	257.0
0.82051	74.0	252.0
0.84615	76.0	279.0
0.87179	79.0	281.0
0.89744	110.0	241.0
0.92308	93.0	235.0
0.94872	92.0	289.0
0.97436	62.0	243.0
1.0	73.0	273.0
