f	pi	p0
0.02564	8528.0	9973.0
0.05128	2910.0	4915.0
0.07692	1783.0	3225.0
0.10256	1175.0	2420.0
0.12821	817.0	1833.0
0.15385	647.0	1569.0
0.17949	501.0	1287.0
0.20513	404.0	1174.0
0.23077	314.0	1000.0
0.25641	346.0	890.0
0.28205	295.0	827.0
0.30769	231.0	732.0
0.33333	258.0	653.0
0.35897	187.0	569.0
0.38462	183.0	528.0
0.41026	162.0	524.0
0.4359	151.0	461.0
0.46154	134.0	437.0
0.48718	129.0	425.0
0.51282	139.0	438.0
0.53846	141.0	479.0
0.5641	80.0	347.0
0.58974	116.0	375.0
0.61538	93.0	352.0
0.64103	79.0	298.0
0.66667	101.0	353.0
0.69231	82.0	327.0
0.71795	95.0	299.0
0.74359	80.0	288.0
0.76923	85.0	285.0
0.79487	78.0	265.0
0.82051	69.0	280.0
0.84615	80.0	289.0
0.87179	72.0	279.0
0.89744	84.0	239.0
0.92308	71.0	240.0
0.94872	79.0	258.0
0.97436	50.0	209.0
1.0	42.0	241.0
