f	pi	p0
0.02564	8570.0	10052.0
0.05128	2967.0	4967.0
0.07692	1873.0	3156.0
0.10256	1221.0	2443.0
0.12821	826.0	1901.0
0.15385	686.0	1702.0
0.17949	487.0	1185.0
0.20513	413.0	1146.0
0.23077	356.0	986.0
0.25641	323.0	929.0
0.28205	283.0	841.0
0.30769	247.0	712.0
0.33333	247.0	655.0
0.35897	168.0	644.0
0.38462	167.0	579.0
0.41026	175.0	558.0
0.4359	184.0	520.0
0.46154	136.0	456.0
0.48718	149.0	440.0
0.51282	115.0	377.0
0.53846	133.0	400.0
0.5641	88.0	340.0
0.58974	99.0	400.0
0.61538	77.0	384.0
0.64103	93.0	345.0
0.66667	95.0	319.0
0.69231	90.0	349.0
0.71795	86.0	318.0
0.74359	88.0	306.0
0.76923	79.0	281.0
0.79487	82.0	239.0
0.82051	72.0	295.0
0.84615	80.0	268.0
0.87179	74.0	215.0
0.89744	88.0	249.0
0.92308	60.0	240.0
0.94872	83.0	259.0
0.97436	57.0	200.0
1.0	67.0	255.0
