f	pi	p0
0.02564	8555.0	10010.0
0.05128	2967.0	5006.0
0.07692	1735.0	3157.0
0.10256	1200.0	2251.0
0.12821	826.0	1871.0
0.15385	689.0	1592.0
0.17949	502.0	1285.0
0.20513	394.0	1210.0
0.23077	322.0	951.0
0.25641	332.0	927.0
0.28205	307.0	806.0
0.30769	247.0	740.0
0.33333	269.0	688.0
0.35897	178.0	602.0
0.38462	170.0	522.0
0.41026	166.0	492.0
0.4359	152.0	518.0
0.46154	123.0	437.0
0.48718	149.0	423.0
0.51282	132.0	411.0
0.53846	125.0	510.0
0.5641	87.0	369.0
0.58974	131.0	392.0
0.61538	108.0	351.0
0.64103	90.0	306.0
0.66667	86.0	335.0
0.69231	84.0	347.0
0.71795	80.0	314.0
0.74359	73.0	293.0
0.76923	75.0	261.0
0.79487	82.0	272.0
0.82051	89.0	276.0
0.84615	84.0	278.0
0.87179	68.0	244.0
0.89744	76.0	245.0
0.92308	64.0	202.0
0.94872	90.0	269.0
0.97436	46.0	223.0
1.0	55.0	246.0
