f	pi	p0
0.02564	8540.0	10049.0
0.05128	2924.0	5020.0
0.07692	1710.0	3204.0
0.10256	1256.0	2339.0
0.12821	784.0	1855.0
0.15385	663.0	1608.0
0.17949	530.0	1312.0
0.20513	436.0	1176.0
0.23077	304.0	962.0
0.25641	306.0	909.0
0.28205	291.0	813.0
0.30769	289.0	696.0
0.33333	245.0	686.0
0.35897	177.0	605.0
0.38462	174.0	545.0
0.41026	169.0	534.0
0.4359	172.0	497.0
0.46154	122.0	458.0
0.48718	140.0	398.0
0.51282	116.0	399.0
0.53846	124.0	440.0
0.5641	87.0	318.0
0.58974	129.0	407.0
0.61538	86.0	388.0
0.64103	96.0	297.0
0.66667	88.0	342.0
0.69231	80.0	358.0
0.71795	96.0	300.0
0.74359	103.0	303.0
0.76923	75.0	302.0
0.79487	69.0	291.0
0.82051	85.0	248.0
0.84615	71.0	277.0
0.87179	60.0	269.0
0.89744	75.0	223.0
0.92308	71.0	233.0
0.94872	99.0	236.0
0.97436	58.0	218.0
1.0	80.0	249.0
