f	pi	p0
0.02564	8517.0	10095.0
0.05128	2916.0	4999.0
0.07692	1820.0	3131.0
0.10256	1183.0	2394.0
0.12821	824.0	1901.0
0.15385	651.0	1570.0
0.17949	501.0	1215.0
0.20513	385.0	1149.0
0.23077	334.0	980.0
0.25641	342.0	917.0
0.28205	255.0	868.0
0.30769	276.0	802.0
0.33333	272.0	677.0
0.35897	164.0	573.0
0.38462	183.0	570.0
0.41026	170.0	549.0
0.4359	149.0	507.0
0.46154	132.0	423.0
0.48718	150.0	398.0
0.51282	133.0	365.0
0.53846	129.0	408.0
0.5641	79.0	356.0
0.58974	126.0	368.0
0.61538	86.0	381.0
0.64103	95.0	302.0
0.66667	95.0	340.0
0.69231	93.0	308.0
0.71795	89.0	289.0
0.74359	85.0	307.0
0.76923	87.0	302.0
0.79487	85.0	262.0
0.82051	60.0	237.0
0.84615	76.0	287.0
0.87179	67.0	228.0
0.89744	88.0	234.0
0.92308	61.0	212.0
0.94872	93.0	258.0
0.97436	44.0	227.0
1.0	53.0	269.0
