f	pi	p0
0.02564	8435.0	10140.0
0.05128	2909.0	4975.0
0.07692	1691.0	3257.0
0.10256	1199.0	2447.0
0.12821	847.0	1822.0
0.15385	658.0	1592.0
0.17949	493.0	1291.0
0.20513	403.0	1149.0
0.23077	363.0	1000.0
0.25641	330.0	901.0
0.28205	317.0	823.0
0.30769	262.0	706.0
0.33333	255.0	679.0
0.35897	191.0	606.0
0.38462	177.0	500.0
0.41026	190.0	533.0
0.4359	147.0	451.0
0.46154	132.0	414.0
0.48718	142.0	429.0
0.51282	145.0	417.0
0.53846	134.0	426.0
0.5641	99.0	355.0
0.58974	138.0	350.0
0.61538	108.0	372.0
0.64103	75.0	310.0
0.66667	85.0	325.0
0.69231	104.0	333.0
0.71795	77.0	299.0
0.74359	90.0	290.0
0.76923	80.0	296.0
0.79487	87.0	259.0
0.82051	74.0	282.0
0.84615	74.0	241.0
0.87179	88.0	270.0
0.89744	73.0	239.0
0.92308	70.0	231.0
0.94872	108.0	261.0
0.97436	57.0	219.0
1.0	62.0	243.0
