f	pi	p0
0.02564	8691.0	10152.0
0.05128	3015.0	5033.0
0.07692	1745.0	3121.0
0.10256	1192.0	2430.0
0.12821	883.0	1970.0
0.15385	704.0	1594.0
0.17949	505.0	1245.0
0.20513	399.0	1183.0
0.23077	356.0	1014.0
0.25641	342.0	984.0
0.28205	285.0	787.0
0.30769	288.0	733.0
0.33333	288.0	732.0
0.35897	197.0	648.0
0.38462	174.0	530.0
0.41026	188.0	540.0
0.4359	169.0	452.0
0.46154	118.0	476.0
0.48718	148.0	465.0
0.51282	141.0	435.0
0.53846	119.0	426.0
0.5641	80.0	361.0
0.58974	113.0	391.0
0.61538	97.0	378.0
0.64103	103.0	308.0
0.66667	97.0	310.0
0.69231	89.0	347.0
0.71795	70.0	286.0
0.74359	77.0	298.0
0.76923	91.0	257.0
0.79487	85.0	254.0
0.82051	86.0	258.0
0.84615	68.0	274.0
0.87179	73.0	248.0
0.89744	87.0	199.0
0.92308	86.0	229.0
0.94872	96.0	275.0
0.97436	48.0	239.0
1.0	49.0	247.0
