f	pi	p0
0.02564	8394.0	9946.0
0.05128	2972.0	5041.0
0.07692	1771.0	3213.0
0.10256	1229.0	2394.0
0.12821	842.0	1943.0
0.15385	725.0	1623.0
0.17949	512.0	1184.0
0.20513	391.0	1134.0
0.23077	310.0	1021.0
0.25641	345.0	876.0
0.28205	290.0	909.0
0.30769	268.0	720.0
0.33333	243.0	639.0
0.35897	180.0	609.0
0.38462	176.0	530.0
0.41026	164.0	502.0
0.4359	161.0	494.0
0.46154	136.0	420.0
0.48718	143.0	475.0
0.51282	120.0	400.0
0.53846	132.0	391.0
0.5641	87.0	351.0
0.58974	113.0	329.0
0.61538	108.0	395.0
0.64103	89.0	316.0
0.66667	83.0	358.0
0.69231	93.0	304.0
0.71795	105.0	292.0
0.74359	96.0	284.0
0.76923	88.0	302.0
0.79487	81.0	240.0
0.82051	79.0	241.0
0.84615	60.0	296.0
0.87179	54.0	247.0
0.89744	93.0	212.0
0.92308	82.0	223.0
0.94872	94.0	263.0
0.97436	56.0	226.0
1.0	57.0	252.0
