f	pi	p0
0.02564	5199.0	5162.0
0.05128	1923.0	2395.0
0.07692	1080.0	1770.0
0.10256	702.0	1353.0
0.12821	535.0	943.0
0.15385	429.0	847.0
0.17949	314.0	668.0
0.20513	257.0	619.0
0.23077	204.0	602.0
0.25641	254.0	452.0
0.28205	159.0	428.0
0.30769	199.0	371.0
0.33333	150.0	346.0
0.35897	135.0	346.0
0.38462	122.0	290.0
0.41026	98.0	322.0
0.4359	116.0	283.0
0.46154	71.0	204.0
0.48718	96.0	270.0
0.51282	66.0	237.0
0.53846	72.0	213.0
0.5641	80.0	206.0
0.58974	107.0	234.0
0.61538	62.0	206.0
0.64103	56.0	165.0
0.66667	55.0	173.0
0.69231	55.0	139.0
0.71795	56.0	143.0
0.74359	56.0	137.0
0.76923	52.0	164.0
0.79487	46.0	130.0
0.82051	64.0	163.0
0.84615	32.0	138.0
0.87179	54.0	111.0
0.89744	74.0	138.0
0.92308	50.0	145.0
0.94872	53.0	100.0
0.97436	40.0	133.0
1.0	32.0	118.0
