f	pi	p0
0.02564	5102.0	5270.0
0.05128	1865.0	2459.0
0.07692	1060.0	1653.0
0.10256	732.0	1185.0
0.12821	499.0	985.0
0.15385	433.0	822.0
0.17949	286.0	708.0
0.20513	248.0	632.0
0.23077	202.0	511.0
0.25641	246.0	425.0
0.28205	175.0	462.0
0.30769	178.0	358.0
0.33333	144.0	332.0
0.35897	145.0	363.0
0.38462	124.0	310.0
0.41026	104.0	282.0
0.4359	124.0	250.0
0.46154	72.0	220.0
0.48718	98.0	270.0
0.51282	83.0	207.0
0.53846	85.0	264.0
0.5641	103.0	183.0
0.58974	82.0	188.0
0.61538	40.0	208.0
0.64103	49.0	177.0
0.66667	65.0	177.0
0.69231	46.0	122.0
0.71795	49.0	177.0
0.74359	64.0	153.0
0.76923	45.0	161.0
0.79487	58.0	119.0
0.82051	54.0	136.0
0.84615	47.0	112.0
0.87179	58.0	106.0
0.89744	84.0	133.0
0.92308	41.0	130.0
0.94872	42.0	103.0
0.97436	37.0	125.0
1.0	23.0	136.0
