f	pi	p0
0.02564	5182.0	5058.0
0.05128	1868.0	2446.0
0.07692	1086.0	1670.0
0.10256	736.0	1247.0
0.12821	529.0	998.0
0.15385	399.0	880.0
0.17949	307.0	742.0
0.20513	271.0	594.0
0.23077	219.0	539.0
0.25641	233.0	427.0
0.28205	151.0	425.0
0.30769	187.0	381.0
0.33333	154.0	338.0
0.35897	140.0	311.0
0.38462	121.0	317.0
0.41026	106.0	304.0
0.4359	96.0	270.0
0.46154	64.0	226.0
0.48718	94.0	276.0
0.51282	96.0	280.0
0.53846	75.0	254.0
0.5641	86.0	190.0
0.58974	79.0	180.0
0.61538	70.0	219.0
0.64103	52.0	188.0
0.66667	58.0	175.0
0.69231	54.0	152.0
0.71795	50.0	169.0
0.74359	64.0	152.0
0.76923	44.0	160.0
0.79487	37.0	113.0
0.82051	38.0	132.0
0.84615	39.0	121.0
0.87179	46.0	147.0
0.89744	83.0	145.0
0.92308	41.0	132.0
0.94872	45.0	103.0
0.97436	39.0	127.0
1.0	40.0	125.0
