f	pi	p0
0.02564	5122.0	5052.0
0.05128	1862.0	2464.0
0.07692	1083.0	1785.0
0.10256	725.0	1312.0
0.12821	537.0	964.0
0.15385	433.0	845.0
0.17949	321.0	695.0
0.20513	261.0	568.0
0.23077	203.0	531.0
0.25641	230.0	467.0
0.28205	144.0	405.0
0.30769	169.0	363.0
0.33333	141.0	334.0
0.35897	149.0	349.0
0.38462	119.0	339.0
0.41026	106.0	300.0
0.4359	97.0	265.0
0.46154	80.0	246.0
0.48718	76.0	255.0
0.51282	66.0	229.0
0.53846	74.0	218.0
0.5641	87.0	173.0
0.58974	107.0	192.0
0.61538	67.0	190.0
0.64103	44.0	179.0
0.66667	42.0	166.0
0.69231	50.0	139.0
0.71795	47.0	160.0
0.74359	64.0	138.0
0.76923	50.0	166.0
0.79487	45.0	152.0
0.82051	52.0	139.0
0.84615	33.0	110.0
0.87179	66.0	116.0
0.89744	67.0	139.0
0.92308	56.0	121.0
0.94872	38.0	109.0
0.97436	41.0	123.0
1.0	53.0	127.0
