f	pi	p0
0.02564	5053.0	5076.0
0.05128	1868.0	2374.0
0.07692	1066.0	1759.0
0.10256	688.0	1210.0
0.12821	536.0	957.0
0.15385	433.0	851.0
0.17949	307.0	713.0
0.20513	267.0	603.0
0.23077	217.0	555.0
0.25641	254.0	425.0
0.28205	184.0	432.0
0.30769	218.0	429.0
0.33333	158.0	349.0
0.35897	147.0	361.0
0.38462	122.0	318.0
0.41026	98.0	302.0
0.4359	99.0	270.0
0.46154	56.0	211.0
0.48718	79.0	237.0
0.51282	73.0	207.0
0.53846	70.0	261.0
0.5641	82.0	205.0
0.58974	76.0	196.0
0.61538	61.0	226.0
0.64103	61.0	173.0
0.66667	52.0	146.0
0.69231	46.0	159.0
0.71795	62.0	160.0
0.74359	78.0	163.0
0.76923	44.0	156.0
0.79487	55.0	127.0
0.82051	56.0	124.0
0.84615	50.0	126.0
0.87179	41.0	131.0
0.89744	73.0	144.0
0.92308	61.0	150.0
0.94872	49.0	116.0
0.97436	45.0	140.0
1.0	42.0	127.0
