f	pi	p0
0.02564	5170.0	5136.0
0.05128	1828.0	2434.0
0.07692	1083.0	1766.0
0.10256	754.0	1257.0
0.12821	527.0	940.0
0.15385	402.0	832.0
0.17949	307.0	687.0
0.20513	242.0	625.0
0.23077	202.0	548.0
0.25641	203.0	453.0
0.28205	148.0	404.0
0.30769	175.0	411.0
0.33333	156.0	300.0
0.35897	143.0	344.0
0.38462	110.0	309.0
0.41026	98.0	307.0
0.4359	114.0	286.0
0.46154	75.0	225.0
0.48718	82.0	243.0
0.51282	73.0	238.0
0.53846	58.0	234.0
0.5641	78.0	181.0
0.58974	89.0	183.0
0.61538	68.0	209.0
0.64103	52.0	181.0
0.66667	48.0	149.0
0.69231	55.0	144.0
0.71795	42.0	165.0
0.74359	56.0	136.0
0.76923	43.0	120.0
0.79487	43.0	110.0
0.82051	73.0	163.0
0.84615	52.0	123.0
0.87179	42.0	116.0
0.89744	59.0	123.0
0.92308	37.0	146.0
0.94872	48.0	126.0
0.97436	39.0	131.0
1.0	24.0	132.0
