f	pi	p0
0.02564	5075.0	5110.0
0.05128	1740.0	2492.0
0.07692	1058.0	1665.0
0.10256	679.0	1179.0
0.12821	530.0	925.0
0.15385	428.0	819.0
0.17949	291.0	743.0
0.20513	249.0	621.0
0.23077	211.0	548.0
0.25641	231.0	469.0
0.28205	134.0	428.0
0.30769	178.0	401.0
0.33333	141.0	339.0
0.35897	153.0	349.0
0.38462	118.0	329.0
0.41026	125.0	258.0
0.4359	139.0	298.0
0.46154	74.0	252.0
0.48718	83.0	240.0
0.51282	82.0	217.0
0.53846	83.0	236.0
0.5641	69.0	189.0
0.58974	91.0	197.0
0.61538	58.0	234.0
0.64103	63.0	182.0
0.66667	63.0	187.0
0.69231	53.0	130.0
0.71795	45.0	163.0
0.74359	79.0	147.0
0.76923	39.0	159.0
0.79487	54.0	131.0
0.82051	43.0	127.0
0.84615	61.0	110.0
0.87179	50.0	117.0
0.89744	69.0	115.0
0.92308	44.0	121.0
0.94872	50.0	93.0
0.97436	41.0	146.0
1.0	34.0	124.0
