f	pi	p0
0.02564	5119.0	5167.0
0.05128	1833.0	2405.0
0.07692	1060.0	1717.0
0.10256	729.0	1255.0
0.12821	520.0	989.0
0.15385	416.0	834.0
0.17949	313.0	691.0
0.20513	276.0	573.0
0.23077	231.0	560.0
0.25641	233.0	436.0
0.28205	153.0	469.0
0.30769	181.0	378.0
0.33333	133.0	326.0
0.35897	161.0	354.0
0.38462	129.0	313.0
0.41026	119.0	295.0
0.4359	99.0	257.0
0.46154	79.0	239.0
0.48718	98.0	254.0
0.51282	78.0	219.0
0.53846	64.0	249.0
0.5641	77.0	188.0
0.58974	85.0	189.0
0.61538	60.0	207.0
0.64103	53.0	190.0
0.66667	53.0	180.0
0.69231	42.0	117.0
0.71795	39.0	161.0
0.74359	55.0	149.0
0.76923	56.0	137.0
0.79487	57.0	126.0
0.82051	53.0	157.0
0.84615	52.0	125.0
0.87179	53.0	125.0
0.89744	70.0	111.0
0.92308	40.0	148.0
0.94872	56.0	109.0
0.97436	39.0	140.0
1.0	40.0	118.0
