f	pi	p0
0.02564	5249.0	5172.0
0.05128	1922.0	2498.0
0.07692	1018.0	1782.0
0.10256	651.0	1340.0
0.12821	516.0	976.0
0.15385	431.0	810.0
0.17949	278.0	687.0
0.20513	232.0	649.0
0.23077	221.0	520.0
0.25641	230.0	427.0
0.28205	166.0	411.0
0.30769	183.0	379.0
0.33333	146.0	354.0
0.35897	138.0	350.0
0.38462	123.0	334.0
0.41026	133.0	288.0
0.4359	106.0	280.0
0.46154	63.0	223.0
0.48718	79.0	262.0
0.51282	77.0	207.0
0.53846	78.0	219.0
0.5641	77.0	181.0
0.58974	80.0	180.0
0.61538	66.0	221.0
0.64103	52.0	169.0
0.66667	60.0	175.0
0.69231	49.0	144.0
0.71795	51.0	183.0
0.74359	62.0	124.0
0.76923	44.0	163.0
0.79487	45.0	123.0
0.82051	55.0	171.0
0.84615	35.0	126.0
0.87179	46.0	112.0
0.89744	62.0	130.0
0.92308	47.0	127.0
0.94872	44.0	115.0
0.97436	39.0	151.0
1.0	38.0	136.0
