f	pi	p0
0.02564	5269.0	5183.0
0.05128	1812.0	2474.0
0.07692	1054.0	1755.0
0.10256	751.0	1233.0
0.12821	528.0	973.0
0.15385	438.0	803.0
0.17949	299.0	715.0
0.20513	255.0	632.0
0.23077	224.0	534.0
0.25641	222.0	447.0
0.28205	150.0	408.0
0.30769	162.0	398.0
0.33333	160.0	324.0
0.35897	139.0	345.0
0.38462	139.0	347.0
0.41026	120.0	276.0
0.4359	117.0	301.0
0.46154	66.0	235.0
0.48718	92.0	222.0
0.51282	80.0	243.0
0.53846	60.0	231.0
0.5641	74.0	177.0
0.58974	80.0	183.0
0.61538	61.0	209.0
0.64103	55.0	184.0
0.66667	58.0	174.0
0.69231	48.0	148.0
0.71795	41.0	160.0
0.74359	61.0	117.0
0.76923	49.0	155.0
0.79487	49.0	119.0
0.82051	62.0	140.0
0.84615	43.0	109.0
0.87179	52.0	109.0
0.89744	68.0	99.0
0.92308	39.0	142.0
0.94872	48.0	88.0
0.97436	35.0	136.0
1.0	28.0	130.0
