f	pi	p0
0.02564	5206.0	5142.0
0.05128	1861.0	2407.0
0.07692	1051.0	1675.0
0.10256	745.0	1242.0
0.12821	518.0	992.0
0.15385	404.0	877.0
0.17949	326.0	705.0
0.20513	258.0	599.0
0.23077	200.0	509.0
0.25641	225.0	428.0
0.28205	167.0	427.0
0.30769	186.0	368.0
0.33333	136.0	336.0
0.35897	165.0	330.0
0.38462	129.0	336.0
0.41026	112.0	309.0
0.4359	107.0	268.0
0.46154	68.0	211.0
0.48718	96.0	255.0
0.51282	80.0	228.0
0.53846	87.0	231.0
0.5641	79.0	194.0
0.58974	103.0	186.0
0.61538	79.0	199.0
0.64103	57.0	177.0
0.66667	58.0	163.0
0.69231	54.0	162.0
0.71795	43.0	164.0
0.74359	62.0	160.0
0.76923	36.0	163.0
0.79487	53.0	132.0
0.82051	44.0	133.0
0.84615	60.0	115.0
0.87179	64.0	127.0
0.89744	72.0	131.0
0.92308	57.0	151.0
0.94872	48.0	101.0
0.97436	31.0	140.0
1.0	38.0	123.0
